tract,EconLoss,NoDamage,Affected,Minor,Major,Destroyed,Fatalities_Night,Fatalities_Day,Injury_NightLevel1,Injury_NightLevel2,Injury_NightLevel3,Injury_DayLevel1,Injury_DayLevel2,Injury_DayLevel3,ShelterNeeds,DisplacedHouseholds,DebrisBW,DebrisCS,DebrisTotal,Population,Households
06013304002,17185604.7,409.93931767344475,180.74191343784332,54.34758497495204,8.181327513797441,0.7898755952555803,0.008320122559553056,0.05734306088197627,0.8609884422012328,0.09179604723885859,0.004531630331257475,0.8609884422012328,0.3412753287993837,0.029837413516361266,1.0108153820037842,1.8625319004058838,824.0503668785095,1420.2269315719604,2244.277238845825,1293,421
06013304003,29783134.1,1262.5997369289398,607.2152938246727,90.60538881272078,3.314981864998117,0.2645582417753758,0.0009240694271284156,0.016310490975229186,1.001980024855584,0.056433070451021194,0.0005593643618340138,1.001980024855584,0.22836153104435652,0.008694637589542253,0.23119373619556427,0.5899462699890137,1199.7824907302856,807.4634671211243,2007.2460174560547,3550,1518
06013304004,34729995.5,1240.4147047698498,603.8097111731768,92.13420361280441,3.3330523460172117,0.3082908619180671,0.0014255878759286134,0.036427149017072225,1.162901218754996,0.06915273483900819,0.0009652088865550468,1.162901218754996,0.49253860357566737,0.020347654200122633,0.6406596302986145,1.6670503616333008,1385.08939743042,1103.2962799072266,2488.3856773376465,3621,1546
06013304006,9648020.9,205.67887794971466,93.7882639914751,20.557792831212282,1.809165909071453,0.16590827976324363,0.0028023818867950467,0.007786869671690511,0.9850311586815224,0.08443768702636589,0.0018150292407881352,0.9850311586815224,0.07755870092660189,0.00478303742238495,0.34487009048461914,0.6883718371391296,424.46547746658325,306.44744634628296,730.9129238128662,3987,1240
06013304007,19186728.4,738.082827180624,340.51899206638336,58.57501851674169,2.493106640264159,0.3300567949845572,0.0023700448181216416,0.006552229407461141,1.3726826697507022,0.09246943227117299,0.00148051251318293,1.3726826697507022,0.10134220451709552,0.0038026500076000502,1.0508793592453003,2.0850982666015625,771.4534401893616,423.46400022506714,1194.9174404144287,4706,1383
06013305000,155208417.0,1178.218408368528,655.7804376929998,268.16237604245543,50.170301740057766,12.66842633674969,0.31887499544518505,1.0378760350707807,7.893481986448023,1.4393373744460405,0.1638091977088152,7.893481986448023,4.100440655759485,0.5361742847393316,34.22384262084961,48.64361572265625,8413.0859375,19405.624389648438,27818.710327148438,7064,2438
06013306002,37465977.9,807.3885731697083,410.8280514627695,105.29317750222981,14.972728256194387,1.5174966193299042,0.006495181569903252,0.09855248867873811,1.503004070944371,0.1379544310966594,0.0038855625282252504,1.503004070944371,0.4369340653593099,0.05119146272680908,2.8074331283569336,5.203575134277344,1766.054391860962,2495.401620864868,4261.45601272583,3678,1179
06013306003,31543060.2,1017.5851383209229,534.3805627450347,193.220809340477,28.49457204528153,4.31889911761391,0.022231380596167583,0.12301317881792784,3.131000179990224,0.35688334923179355,0.013079675794870127,3.131000179990224,0.6275783453893382,0.06498071982059628,4.067680358886719,6.487865924835205,1784.7713232040405,1734.7217798233032,3519.4931030273438,5615,1769
06013306004,25783053.9,654.6135083660483,334.6501164510846,92.60422259941697,6.854017916833982,1.2781481209676713,0.011360755176610837,0.02019227018172387,1.6368332248148363,0.16476052409416297,0.006390509075572481,1.6368332248148363,0.16715190710965544,0.011422519281040877,4.075723648071289,6.734441757202148,1006.2278509140015,1882.046103477478,2888.2739543914795,3667,1197
06013307101,23713725.8,856.8208606243134,457.51465180516243,100.49111064337194,5.310380159178749,0.8630492832162417,0.004762119450788305,0.01983775363623863,1.7578054996483843,0.14392271817632718,0.0029726283719355706,1.7578054996483843,0.22948280739365146,0.011297361488686875,1.604682207107544,3.1459758281707764,975.2016067504883,769.222617149353,1744.4242238998413,4554,1658
06013307102,23640404.8,911.2402673363686,465.7090410143137,139.01437951996922,10.751882590353489,2.2844176945945946,0.03659180444992671,0.08138134454202373,2.8213123727073253,0.33407275235367706,0.019732546541490592,2.8213123727073253,0.48191608185879886,0.04416402685455978,7.734598159790039,12.100959777832031,1223.6641645431519,901.3351202011108,2124.9992847442627,5824,1793
